Age,Gender,Education Level,Marital Status,Tenure,Job Role,Department,Salary,Work Location,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn
47,female,bachelor's,married,14,developer,sales,75825,remote,5,13,90,0,28,0.83,average,181,2,6,3.5,0
40,female,high school,single,13,manager,hr,107954,on-site,3,49,90,0,28,0.85,poor,187,0,47,6.6,0
49,male,high school,married,10,developer,marketing,44537,remote,3,30,16,0,1,0.99,poor,232,11,18,10.0,0
29,male,phd,married,1,developer,sales,96322,on-site,4,47,85,0,37,0.56,average,213,16,16,5.0,0
35,female,bachelor's,single,0,manager,hr,133144,on-site,4,33,84,0,21,0.21,average,226,19,6,5.4,1
45,male,bachelor's,single,9,manager,hr,137170,on-site,4,22,4,1,14,0.6,good,199,5,2,4.1,0
58,male,master's,married,8,analyst,sales,104984,hybrid,3,32,37,0,19,0.36,average,170,13,33,6.8,0
47,male,high school,single,3,developer,sales,107749,on-site,5,40,28,0,42,0.33,average,278,3,33,5.5,0
52,male,bachelor's,married,3,developer,it,31018,hybrid,4,27,69,0,43,0.7,excellent,169,12,32,7.9,1
53,male,master's,single,8,developer,it,86763,on-site,4,20,10,0,1,0.2,poor,192,15,31,7.4,1
23,female,master's,married,4,developer,it,95514,on-site,5,25,25,1,18,0.54,average,171,6,23,9.1,0
46,male,bachelor's,single,3,developer,hr,108472,on-site,5,9,78,0,36,0.14,good,267,9,46,1.2,0
23,female,bachelor's,married,6,developer,it,47630,on-site,4,22,99,0,28,0.89,average,278,3,20,9.0,0
22,male,master's,married,12,manager,it,43661,remote,2,2,56,0,18,0.09,average,168,14,31,7.0,0
57,male,bachelor's,married,12,manager,marketing,33300,on-site,5,9,71,0,18,0.93,average,209,10,26,9.9,0
33,female,high school,single,4,analyst,it,85219,on-site,5,44,32,0,28,1.0,good,253,0,21,7.6,0
30,female,bachelor's,married,7,developer,marketing,137441,on-site,3,39,99,0,40,0.24,good,159,3,13,9.8,0
57,male,bachelor's,single,2,developer,marketing,52539,on-site,1,0,47,0,11,0.09,average,194,12,13,8.1,0
49,female,high school,divorced,13,developer,sales,148288,remote,4,27,87,0,25,0.03,poor,156,0,44,2.8,0
59,male,bachelor's,married,7,analyst,it,38410,on-site,1,12,71,0,44,0.15,excellent,295,2,42,4.5,0
54,other,master's,single,14,analyst,it,96388,on-site,1,38,31,0,41,0.92,average,269,19,10,4.3,0
43,male,bachelor's,single,10,analyst,marketing,116320,on-site,4,46,23,0,25,0.73,good,227,10,25,6.5,1
46,male,high school,single,5,manager,marketing,132133,remote,3,42,82,0,10,0.09,average,223,4,26,5.9,0
39,female,bachelor's,single,13,developer,marketing,91685,on-site,5,13,34,0,18,0.96,excellent,199,16,19,9.7,0
27,female,master's,married,12,manager,marketing,132285,hybrid,3,37,56,0,2,0.65,average,295,11,2,9.3,1
39,male,high school,single,8,manager,it,46566,remote,3,0,22,0,36,0.93,average,157,13,29,5.4,0
37,female,high school,divorced,5,developer,hr,149272,on-site,4,1,95,0,43,0.71,good,262,9,16,4.3,0
36,male,bachelor's,single,3,manager,sales,85925,remote,2,5,46,1,41,0.38,average,186,2,10,3.2,0
29,female,high school,married,1,developer,it,53948,remote,5,17,88,0,35,0.07,poor,271,12,5,1.2,0
34,male,master's,single,10,developer,hr,75570,remote,5,17,16,1,22,0.02,poor,184,3,0,1.8,0
28,female,bachelor's,single,2,developer,it,83183,on-site,4,21,64,1,44,0.61,average,293,11,11,9.6,0
38,male,bachelor's,divorced,6,manager,it,124423,hybrid,2,46,40,1,21,0.5,poor,280,7,48,8.0,0
53,male,master's,married,9,manager,it,96783,on-site,2,11,54,0,17,0.58,good,249,8,31,2.6,0
43,female,bachelor's,married,4,developer,it,92564,on-site,1,10,41,0,32,0.96,good,197,18,10,4.7,0
34,other,high school,married,6,analyst,hr,47271,on-site,1,8,38,0,27,0.9,average,299,3,4,4.5,0
44,female,bachelor's,divorced,6,developer,sales,31607,on-site,3,46,41,0,8,0.36,average,259,2,37,1.7,0
50,male,bachelor's,married,5,manager,it,44690,on-site,5,27,16,0,34,0.32,average,276,4,7,5.3,0
43,female,high school,single,14,developer,sales,38854,remote,5,41,43,0,46,0.28,poor,218,4,18,2.3,0
22,female,bachelor's,single,1,manager,sales,146431,on-site,5,38,16,0,34,0.94,average,169,12,21,5.2,0
50,female,bachelor's,married,4,analyst,it,70803,remote,3,18,27,0,42,0.91,average,295,17,44,4.5,1
26,female,bachelor's,married,14,developer,it,64504,on-site,2,19,24,0,20,0.94,poor,221,17,34,5.8,0
56,male,bachelor's,married,10,developer,it,78934,on-site,2,3,17,0,40,0.23,average,182,5,32,2.2,0
31,female,master's,single,14,developer,sales,59497,on-site,5,26,38,0,46,0.47,average,266,0,24,3.8,0
40,female,master's,divorced,9,analyst,hr,108353,remote,2,0,94,0,24,0.36,average,299,10,19,7.9,0
58,male,bachelor's,married,5,sales,hr,30624,on-site,5,26,81,0,38,0.32,good,169,3,36,7.5,0
28,female,master's,married,7,developer,it,36325,remote,2,45,75,0,7,0.1,poor,207,10,19,3.2,1
56,female,high school,single,0,manager,it,36942,hybrid,4,40,38,0,41,0.84,average,286,6,3,3.4,1
34,female,high school,divorced,11,manager,marketing,40559,on-site,1,49,48,0,10,0.3,average,298,4,8,8.9,0
31,male,bachelor's,married,11,manager,it,83033,on-site,4,27,78,0,38,0.35,poor,245,7,21,5.7,0
23,female,bachelor's,married,11,manager,hr,67924,on-site,1,34,97,0,42,0.61,poor,177,13,11,2.0,1
27,male,bachelor's,divorced,9,sales,it,117150,on-site,2,38,36,0,19,0.93,average,292,9,18,5.8,0
29,female,bachelor's,divorced,6,analyst,it,109841,on-site,4,0,13,0,6,0.72,poor,240,1,27,1.2,0
57,female,high school,single,14,analyst,hr,117790,on-site,5,46,66,0,49,0.64,average,229,5,23,5.3,1
46,female,bachelor's,divorced,13,analyst,sales,53144,remote,4,2,52,0,10,0.1,average,180,1,45,5.0,0
28,male,master's,married,4,analyst,it,134261,on-site,2,3,7,0,22,0.62,good,182,12,35,4.7,0
44,female,bachelor's,single,13,analyst,it,32915,remote,2,26,29,0,37,0.27,good,177,0,22,5.7,0
40,female,high school,single,13,manager,sales,144893,remote,1,36,66,0,43,0.64,excellent,172,8,31,8.5,0
43,male,master's,married,6,manager,it,35480,remote,4,22,81,0,28,0.33,poor,205,15,44,6.8,1
34,female,bachelor's,married,14,developer,sales,146055,hybrid,2,26,68,0,22,0.08,average,171,18,36,7.0,0
42,female,bachelor's,married,2,analyst,marketing,46736,on-site,4,24,0,0,41,0.84,poor,271,7,11,9.8,0
22,female,bachelor's,single,3,sales,hr,131234,remote,3,17,79,0,0,0.55,average,207,11,18,9.8,0
40,male,master's,married,1,analyst,it,52313,on-site,2,37,85,0,48,0.28,poor,278,8,45,7.3,0
54,male,master's,married,11,developer,sales,137377,remote,1,1,35,1,46,0.36,poor,237,9,22,4.4,0
25,female,bachelor's,married,5,sales,hr,70914,on-site,1,9,56,0,15,0.62,good,178,3,20,8.2,0
24,male,bachelor's,divorced,4,developer,marketing,105292,hybrid,5,43,45,1,45,0.68,average,196,8,43,6.2,0
48,male,bachelor's,married,14,developer,sales,30372,remote,2,33,43,0,32,0.49,average,236,16,2,3.5,0
56,female,high school,single,0,analyst,hr,144117,remote,5,25,75,1,47,0.53,poor,253,3,38,2.2,0
49,male,master's,married,14,developer,sales,119730,on-site,1,26,9,0,2,0.11,average,193,14,1,8.0,0
27,female,bachelor's,divorced,0,analyst,it,40385,on-site,2,31,98,0,32,0.15,good,208,1,13,6.9,0
27,female,high school,single,7,developer,it,83076,on-site,3,36,7,0,42,0.21,good,220,0,19,5.5,0
44,female,bachelor's,divorced,14,analyst,hr,68812,remote,4,10,55,0,2,0.53,average,178,3,21,5.4,0
54,female,bachelor's,single,7,developer,hr,40803,remote,2,48,16,1,47,0.42,good,232,9,33,1.3,0
37,male,phd,married,5,developer,hr,144036,on-site,5,28,55,0,26,0.57,average,193,5,7,6.9,1
45,male,master's,married,10,analyst,sales,121177,on-site,2,12,74,0,2,0.17,average,234,8,27,4.3,0
26,female,high school,married,8,analyst,it,103011,on-site,1,7,88,0,0,0.97,average,187,3,14,6.7,0
34,male,master's,married,0,developer,it,66259,remote,1,23,52,0,7,0.62,average,182,17,5,8.2,0
33,female,bachelor's,married,14,sales,it,59918,on-site,1,28,10,0,31,0.13,poor,239,12,26,9.3,0
26,female,high school,married,9,developer,sales,115895,on-site,4,0,84,1,18,0.37,average,189,0,48,4.4,0
58,male,bachelor's,married,14,analyst,it,95503,on-site,2,12,25,0,19,0.98,good,290,19,42,4.2,0
52,female,bachelor's,married,7,sales,it,60927,on-site,1,24,55,0,12,0.97,average,279,9,24,9.7,1
49,male,high school,married,1,analyst,it,48133,hybrid,1,36,95,0,43,0.07,good,192,9,8,9.7,0
49,male,bachelor's,married,7,sales,sales,139694,remote,3,6,80,0,9,0.83,average,214,5,28,8.6,0
51,female,bachelor's,single,2,manager,hr,113969,remote,1,21,95,0,18,0.64,poor,183,12,25,7.7,0
39,female,high school,married,5,sales,it,96098,hybrid,5,32,73,0,20,0.19,average,169,9,36,2.3,0
48,female,bachelor's,single,6,manager,hr,47294,on-site,1,46,82,0,44,0.83,average,150,17,36,4.4,0
56,male,bachelor's,married,2,developer,sales,88727,on-site,5,14,5,0,6,0.64,average,233,12,46,1.1,0
47,male,high school,single,13,developer,sales,94528,on-site,4,2,72,1,46,0.11,average,231,15,35,9.4,0
39,male,master's,married,1,developer,it,72636,on-site,4,7,12,0,46,0.85,average,249,4,7,8.2,1
54,male,high school,single,14,developer,sales,64997,remote,2,38,78,0,25,0.76,excellent,241,3,39,5.6,1
46,male,high school,single,0,analyst,it,136879,hybrid,3,47,91,0,4,0.01,good,295,14,22,8.8,0
52,female,high school,married,13,manager,sales,102930,remote,2,0,64,0,19,0.25,average,178,18,41,8.1,1
58,female,bachelor's,married,4,analyst,sales,110536,on-site,1,11,72,1,24,0.27,poor,269,6,48,3.2,0
23,male,bachelor's,married,0,developer,hr,41977,on-site,4,30,61,0,30,0.46,poor,191,1,34,3.7,1
54,male,bachelor's,single,0,developer,it,85404,on-site,5,27,51,0,29,0.23,good,175,8,48,8.3,1
53,female,bachelor's,divorced,4,manager,sales,42874,on-site,2,18,49,0,19,0.83,average,240,8,0,5.9,0
39,female,master's,single,2,analyst,it,138448,on-site,4,17,78,0,15,0.7,average,162,8,23,6.3,0
38,female,high school,married,9,analyst,sales,104317,on-site,5,12,25,0,43,0.03,average,249,8,28,2.0,0
55,male,bachelor's,married,2,developer,sales,97169,on-site,5,34,24,0,25,0.71,good,208,5,15,3.6,1
28,male,high school,single,10,developer,sales,135621,remote,1,37,73,0,1,0.95,average,182,1,4,1.9,1
56,female,high school,married,6,manager,sales,82651,hybrid,2,21,31,0,26,0.49,excellent,272,12,47,5.1,0
51,female,bachelor's,divorced,14,sales,it,96179,remote,5,40,36,0,37,0.18,average,156,2,0,4.6,0
33,male,high school,married,2,sales,marketing,140955,on-site,4,40,97,0,36,0.88,poor,246,5,32,9.8,0
56,female,bachelor's,single,1,manager,sales,121289,hybrid,2,12,46,0,4,0.66,good,296,6,1,3.7,0
32,male,master's,married,2,developer,hr,52144,on-site,1,35,44,1,27,0.43,average,215,4,34,3.2,0
25,male,high school,married,14,developer,sales,69945,remote,1,40,60,0,10,0.41,poor,197,14,16,2.7,1
46,female,master's,married,10,developer,sales,110483,on-site,4,46,70,0,45,0.28,average,299,6,48,2.8,0
53,male,bachelor's,divorced,3,developer,sales,58673,on-site,5,46,92,0,21,0.11,average,182,1,46,4.0,0
41,female,bachelor's,single,8,developer,it,31564,on-site,1,5,54,0,12,0.87,average,220,5,0,5.3,0
52,male,bachelor's,single,14,analyst,it,106696,hybrid,1,7,32,0,43,0.98,average,179,2,49,3.6,1
25,male,bachelor's,single,11,manager,sales,74502,remote,5,23,36,0,1,0.95,average,156,6,39,2.7,1
59,male,high school,divorced,1,analyst,sales,52517,on-site,5,36,86,1,18,0.17,excellent,237,13,48,6.6,1
22,male,master's,married,13,developer,hr,42668,on-site,5,15,93,0,3,0.42,average,272,13,12,5.8,0
24,male,bachelor's,married,5,analyst,it,80141,on-site,3,18,62,0,1,0.29,average,192,14,7,3.8,1
58,female,master's,married,4,developer,marketing,59499,on-site,3,37,86,0,27,0.34,poor,238,14,11,1.4,0
43,female,master's,married,5,analyst,hr,102792,on-site,5,45,19,0,3,0.32,average,273,13,15,4.5,0
38,male,high school,single,4,analyst,sales,120892,on-site,5,47,16,0,40,0.93,average,153,5,10,2.1,0
35,male,bachelor's,divorced,5,developer,hr,148439,remote,4,2,38,0,39,0.95,good,272,5,37,10.0,0
56,other,high school,married,11,analyst,it,53201,on-site,1,21,16,0,11,0.04,average,280,14,4,4.9,0
34,male,master's,married,3,manager,sales,91218,on-site,2,35,53,0,25,0.54,average,294,17,47,4.4,0
56,male,master's,single,7,sales,sales,34605,remote,3,21,0,0,6,0.66,average,259,12,32,8.3,0
23,male,bachelor's,married,11,developer,marketing,117630,on-site,3,22,92,0,20,0.25,good,226,13,32,8.4,0
34,female,high school,married,8,manager,it,32598,remote,5,0,25,0,30,0.06,good,247,17,9,1.9,0
37,male,high school,single,9,manager,sales,89945,on-site,5,21,1,0,29,0.08,poor,158,6,26,5.2,1
39,female,master's,married,6,developer,hr,98842,remote,5,15,44,0,43,0.74,good,170,13,19,6.5,0
28,male,master's,married,13,developer,it,117253,on-site,2,41,50,0,43,0.37,poor,188,7,12,8.2,0
57,male,high school,single,13,manager,sales,113736,on-site,3,45,98,0,11,0.56,poor,229,17,13,7.2,0
51,male,high school,single,13,developer,it,75046,on-site,2,2,11,0,35,0.32,good,191,11,13,6.3,0
28,female,bachelor's,married,10,analyst,sales,43965,on-site,1,1,9,0,16,0.81,poor,208,6,35,3.3,0
36,female,high school,single,11,sales,it,70274,remote,2,38,12,0,49,0.09,poor,171,9,40,1.2,0
40,male,master's,married,0,analyst,sales,149405,hybrid,4,9,38,0,14,0.02,average,219,5,8,6.6,1
58,male,bachelor's,married,4,developer,it,116613,on-site,3,35,24,0,3,0.44,average,265,13,24,7.2,0
23,female,bachelor's,single,6,manager,it,88582,remote,2,38,36,0,15,0.4,good,286,19,1,3.4,0
34,female,bachelor's,single,14,analyst,it,148528,remote,3,39,53,0,7,0.02,good,236,13,2,5.5,0
52,male,bachelor's,married,4,manager,hr,145196,remote,5,15,55,0,15,0.83,average,190,15,0,4.5,0
37,female,bachelor's,single,4,analyst,it,38614,on-site,2,12,63,1,35,0.54,average,241,17,21,3.7,0
27,male,master's,married,11,analyst,it,58445,on-site,3,33,69,0,0,0.84,good,225,15,21,5.3,0
49,male,bachelor's,married,4,analyst,it,130061,remote,2,41,63,0,46,0.46,good,161,6,39,1.2,0
53,male,bachelor's,divorced,4,sales,hr,145142,hybrid,2,21,26,0,13,0.62,average,174,10,31,7.7,0
31,female,bachelor's,single,12,manager,sales,35565,on-site,2,18,77,0,37,0.03,average,189,9,48,6.1,1
39,male,high school,married,10,analyst,marketing,65068,on-site,4,17,53,0,12,0.78,average,229,16,40,1.8,0
25,female,high school,married,4,developer,hr,82940,remote,4,47,26,0,20,0.06,good,258,9,44,8.7,1
30,female,bachelor's,single,0,developer,hr,95694,on-site,2,9,85,0,20,0.27,average,241,10,40,9.3,1
28,female,bachelor's,single,11,developer,marketing,57782,on-site,2,18,99,0,42,0.47,poor,269,1,18,5.4,0
29,male,bachelor's,married,5,developer,marketing,90542,remote,3,26,6,0,48,0.25,poor,175,5,30,5.9,0
28,male,master's,single,10,sales,it,112677,on-site,5,44,44,1,41,0.06,good,183,6,30,2.9,0
24,female,bachelor's,single,10,developer,hr,128588,hybrid,1,13,69,0,36,0.7,poor,160,10,9,6.8,1
38,female,bachelor's,divorced,11,developer,sales,55650,on-site,5,11,30,0,22,0.39,poor,185,13,45,9.8,1
23,female,high school,single,12,developer,sales,44296,on-site,3,44,80,0,15,0.74,good,261,1,31,3.5,0
36,male,master's,married,5,developer,sales,104444,on-site,4,11,70,0,11,0.24,good,215,1,13,1.3,0
50,male,bachelor's,married,7,analyst,hr,49695,on-site,3,21,12,0,28,0.47,excellent,226,19,35,9.9,1
43,female,high school,married,13,analyst,hr,89252,on-site,3,8,21,0,3,0.35,average,182,18,4,9.2,0
25,male,bachelor's,single,4,analyst,sales,121128,remote,1,34,14,1,43,0.44,good,258,4,16,8.7,0
27,female,bachelor's,married,1,analyst,it,89470,on-site,5,44,42,0,34,0.97,poor,248,7,2,2.1,0
59,male,master's,married,12,analyst,hr,78306,remote,4,13,94,0,39,0.4,excellent,267,14,41,1.8,0
47,male,master's,single,6,developer,hr,113805,on-site,3,23,74,0,40,0.51,poor,213,14,17,5.9,1
32,male,bachelor's,single,13,analyst,sales,55542,on-site,1,2,84,0,36,0.96,average,197,10,5,4.8,0
47,male,master's,single,0,developer,it,126269,remote,3,35,0,0,13,0.05,good,197,19,46,1.4,0
38,male,high school,single,4,sales,hr,79245,remote,3,47,42,1,19,0.32,average,171,12,4,8.9,0
45,female,bachelor's,single,11,analyst,it,94591,on-site,5,25,86,0,46,0.2,average,275,16,25,1.8,1
49,male,master's,single,4,analyst,sales,89735,on-site,5,45,62,0,31,0.45,poor,288,10,42,4.1,0
56,male,bachelor's,married,11,analyst,sales,103258,on-site,1,45,28,0,23,0.12,excellent,275,14,0,1.7,0
52,female,bachelor's,married,2,developer,sales,102247,remote,3,25,64,0,23,0.46,good,150,15,19,1.5,1
34,male,master's,married,1,sales,it,60100,on-site,3,39,91,0,22,0.29,poor,259,18,27,1.7,0
56,male,high school,married,10,developer,hr,74138,on-site,3,45,38,0,38,0.97,good,169,17,7,6.5,1
37,female,high school,married,3,analyst,it,75981,on-site,2,34,7,0,4,0.16,poor,156,8,32,6.7,0
36,female,bachelor's,married,6,analyst,sales,44795,on-site,2,6,51,0,30,0.46,excellent,169,0,28,4.4,0
39,male,master's,married,9,sales,it,139300,hybrid,3,28,34,1,48,0.69,poor,168,18,33,6.4,0
58,male,master's,single,2,analyst,sales,108188,on-site,5,4,48,0,14,0.6,poor,255,6,18,4.7,1
48,female,bachelor's,single,12,manager,it,118487,on-site,1,29,22,1,16,0.33,good,282,2,27,9.1,0
56,male,master's,married,13,analyst,hr,128397,on-site,5,11,81,1,14,0.27,poor,283,14,43,5.9,0
56,female,master's,single,14,sales,it,49557,remote,1,24,51,0,24,0.41,good,203,7,8,1.2,0
49,female,high school,single,5,analyst,hr,56133,remote,4,13,83,0,16,0.07,average,298,13,47,4.9,0
59,female,master's,single,6,sales,sales,132785,remote,3,48,7,0,32,0.34,good,223,8,29,1.5,0
30,male,high school,divorced,12,manager,hr,96454,on-site,3,30,33,0,12,0.6,average,258,6,27,1.2,0
33,male,bachelor's,single,14,developer,it,88985,on-site,2,42,82,0,18,0.99,poor,198,10,0,6.4,0
36,female,bachelor's,married,1,manager,it,74246,on-site,4,47,80,0,0,0.63,average,285,6,31,5.3,0
42,male,bachelor's,single,2,manager,sales,32517,remote,2,46,55,0,17,0.95,good,250,7,34,8.7,0
56,male,bachelor's,married,8,developer,sales,122349,on-site,5,11,63,0,32,0.01,average,259,19,39,6.0,0
54,female,high school,married,0,analyst,sales,140746,on-site,2,2,90,0,13,0.77,good,228,1,5,7.9,0
40,male,bachelor's,single,7,developer,sales,68881,on-site,1,24,81,0,14,0.46,good,200,5,44,8.6,1
44,male,high school,divorced,0,sales,marketing,51962,on-site,3,44,0,0,43,0.62,poor,261,13,16,9.0,0
34,female,bachelor's,married,2,manager,hr,100364,on-site,5,22,95,0,47,0.36,poor,191,6,6,6.9,0
22,male,master's,married,5,manager,sales,136532,remote,4,29,83,0,8,0.29,average,218,15,47,2.0,0
50,male,master's,divorced,10,developer,it,73333,remote,3,4,67,0,0,0.35,good,191,11,38,1.8,1
45,male,master's,married,7,developer,marketing,98111,hybrid,5,32,39,0,42,0.6,good,225,10,41,6.8,0
37,female,bachelor's,married,6,developer,hr,123307,on-site,4,39,28,0,30,0.62,good,178,7,40,9.1,0
46,male,master's,single,2,analyst,sales,118083,on-site,1,11,4,0,29,0.55,poor,231,12,44,1.1,0
44,male,bachelor's,married,11,developer,it,131193,on-site,1,48,35,0,0,0.41,good,186,4,7,3.1,0
49,female,high school,single,5,analyst,hr,39133,on-site,4,29,24,0,44,0.78,average,152,8,42,5.9,1
37,female,bachelor's,single,0,manager,sales,126101,remote,3,16,69,0,42,0.8,good,257,19,6,2.6,0
59,male,bachelor's,married,7,developer,it,93866,on-site,1,14,76,0,9,0.72,average,271,5,23,6.2,0
32,female,master's,single,8,developer,it,133753,on-site,5,42,80,0,7,0.17,poor,259,3,17,5.2,0
24,male,bachelor's,married,8,analyst,sales,56347,on-site,3,2,29,0,39,0.37,excellent,171,1,24,5.0,0
36,female,high school,married,13,developer,it,148168,on-site,4,42,38,0,45,0.91,average,219,16,11,8.0,1
22,male,master's,married,3,analyst,hr,60010,on-site,1,10,75,0,4,0.47,average,296,3,12,6.3,0
28,male,bachelor's,single,3,developer,hr,118789,on-site,1,13,23,0,36,0.52,average,253,0,19,4.9,0
22,female,master's,single,6,developer,it,56271,remote,2,16,3,0,25,0.82,poor,239,18,48,10.0,1
53,male,master's,married,6,analyst,it,90048,remote,2,31,2,0,48,0.94,good,250,10,19,7.9,0
30,male,bachelor's,married,10,manager,marketing,117257,remote,3,34,77,0,17,0.94,average,217,8,38,6.7,1
50,male,high school,single,5,developer,it,87807,on-site,3,29,30,0,30,0.26,average,197,12,12,3.4,0
47,female,high school,married,6,developer,it,73401,remote,4,4,16,0,8,0.07,average,295,14,32,5.6,0
44,male,high school,married,13,developer,it,133568,on-site,4,12,58,0,8,0.52,excellent,229,16,41,7.2,0
50,male,bachelor's,single,0,sales,it,90289,on-site,4,33,62,0,40,0.7,average,191,17,22,8.5,0
59,male,bachelor's,married,8,analyst,hr,110449,remote,2,20,7,0,46,0.77,good,289,12,24,5.0,0
54,male,master's,single,13,developer,it,131404,on-site,1,25,24,1,42,0.67,poor,269,3,14,5.4,0
28,male,master's,divorced,12,developer,hr,106013,on-site,1,37,10,0,39,0.09,good,215,11,13,7.6,0
33,male,master's,single,5,analyst,sales,31914,on-site,4,5,89,1,38,0.33,poor,272,6,33,4.7,0
52,male,high school,single,7,developer,sales,149427,remote,2,3,25,0,46,0.01,good,169,4,48,2.9,0
53,male,bachelor's,married,14,developer,hr,123469,on-site,4,17,29,1,2,0.79,good,228,1,18,9.6,0
41,female,bachelor's,single,12,developer,sales,39404,on-site,5,30,61,0,10,0.09,average,257,7,45,2.0,1
38,female,high school,married,4,developer,sales,114921,on-site,3,23,9,0,9,0.6,average,188,6,32,6.9,0
57,female,master's,single,11,analyst,hr,81403,on-site,2,8,90,0,47,0.34,good,213,17,15,5.2,0
